userId,rating
4,5
4,3
4,2
4,5
4,3
4,4
4,3
4,4
4,4
4,5
4,4
4,4
4,4
4,5
4,5
4,5
4,5
4,5
4,5
4,5
4,3
4,4
4,5
4,3
4,2
4,4
4,5
4,2
4,5
4,5
4,5
4,3
4,5
4,5
4,4
4,1
4,5
4,5
4,5
4,3
4,2
4,5
4,1
4,4
4,4
4,4
4,5
4,4
4,4
4,4
4,2
4,5
4,5
4,4
4,4
4,3
4,1
4,5
4,4
4,4
4,4
4,3
4,1
4,2
4,4
4,1
4,4
4,4
4,5
4,3
4,5
4,2
4,4
4,3
4,2
4,4
4,3
4,4
4,1
4,3
4,5
4,2
4,5
4,4
4,2
4,4
4,5
4,4
4,3
4,5
4,5
4,5
4,4
4,5
4,1
4,1
4,2
4,4
4,4
4,5
4,3
4,4
4,4
4,1
4,5
4,5
4,1
4,4
4,5
4,2
4,4
4,1
4,2
4,5
4,5
4,5
4,4
4,4
4,5
4,2
4,2
4,4
4,4
4,5
4,4
4,3
4,5
4,4
4,1
4,4
4,4
4,4
4,4
4,3
4,5
4,4
4,4
4,2
4,1
4,5
4,2
4,1
4,3
4,3
4,5
4,4
4,3
4,4
4,4
4,3
4,1
4,3
4,4
4,3
4,3
4,4
4,5
4,3
4,4
4,3
4,3
4,2
4,5
4,4
4,3
4,2
4,4
4,1
4,4
4,3
4,1
4,3
4,5
4,3
4,4
4,4
4,5
5,4
5,4
5,4
5,4
5,3
5,4
5,5
5,4
5,3
5,3
5,4
5,5
5,3
5,4
5,3
5,1
5,5
5,5
5,3
5,2
5,3
5,3
5,3
5,2
5,3
5,4
5,2
5,3
5,4
5,4
5,5
5,3
5,5
5,4
5,3
5,4
5,3
5,5
5,3
5,5
5,5
5,5
5,3
5,3
6,4
6,5
6,3
6,5
6,4
6,4
6,3
6,3
6,4
6,3
6,4
6,4
6,4
6,2
6,2
6,5
6,4
6,3
6,4
6,3
6,3
6,4
6,4
6,5
6,4
6,4
6,3
6,4
6,4
6,1
6,4
6,4
6,4
6,4
6,3
6,3
6,4
6,3
6,5
6,3
6,2
6,4
6,4
6,4
6,4
6,3
6,1
6,4
6,3
6,5
6,4
6,3
6,3
6,3
6,3
6,4
6,4
6,4
6,4
6,4
6,3
6,4
6,3
6,5
6,3
6,3
6,3
6,5
6,3
6,3
6,3
6,3
6,1
6,2
6,3
6,3
6,3
6,3
6,2
6,4
6,3
6,3
6,3
6,3
6,4
6,3
6,3
6,4
6,4
6,4
6,3
6,2
6,3
6,4
6,3
6,4
6,5
6,3
6,2
6,4
6,4
6,3
6,3
6,3
6,5
6,4
6,3
6,4
6,3
6,3
6,3
6,5
6,3
6,4
6,5
6,3
6,3
6,3
6,3
6,4
6,3
6,4
6,4
6,5
6,3
6,4
6,3
6,2
6,3
6,3
6,4
6,3
6,2
6,3
6,3
6,4
6,3
6,1
6,3
6,5
6,4
6,5
6,4
6,5
6,1
6,4
6,3
6,3
6,5
6,3
6,5
6,4
6,4
6,3
6,3
6,3
6,3
6,3
6,5
6,5
6,4
6,3
6,4
6,4
6,4
6,5
6,3
6,3
6,3
6,3
6,4
6,3
6,5
6,3
6,4
6,5
6,4
6,3
6,3
6,5
6,3
6,4
6,3
6,3
6,3
6,3
6,3
6,3
6,4
6,3
6,3
6,3
6,5
6,4
6,3
6,3
6,4
6,3
6,4
6,4
6,3
6,5
6,3
6,3
6,2
6,4
6,4
6,3
6,4
6,4
6,4
6,5
6,3
6,3
6,3
6,4
6,3
6,3
6,3
6,5
6,3
6,3
6,4
6,3
6,3
6,4
6,4
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,4
6,3
6,2
6,3
6,3
6,5
6,4
6,3
6,5
6,5
6,3
6,5
6,3
6,4
6,4
6,5
6,3
6,4
6,3
6,3
6,4
6,5
6,3
6,4
6,4
6,1
6,4
6,3
6,3
6,3
6,3
6,4
6,3
6,4
6,5
6,3
6,4
6,2
6,5
6,3
6,1
6,3
6,3
6,5
6,5
6,3
6,3
6,3
6,4
6,3
6,5
6,4
6,3
6,4
6,3
6,3
6,4
6,4
6,3
6,3
6,3
6,3
6,3
6,3
6,3
6,4
6,4
6,4
6,2
6,4
6,4
6,3
6,5
6,4
6,4
6,3
6,4
6,3
7,4.5
7,4.5
7,3
7,4.5
7,4
7,5
7,5
7,3
7,5
7,5
7,2
7,3
7,2.5
7,3
7,5
7,3.5
7,4
7,4
7,4.5
7,3
7,4
7,4
7,1.5
7,4
7,4
7,4
7,5
7,4.5
7,5
7,1.5
7,5
7,3.5
7,5
7,4
7,3
7,3
7,0.5
7,4
7,1.5
7,4.5
7,5
7,2
7,3.5
7,5
7,1.5
7,3
7,4.5
7,2
7,2.5
7,1.5
7,3.5
7,4.5
7,4
7,4.5
7,1.5
7,4.5
7,1.5
7,1
7,3.5
7,5
7,4
7,2.5
7,3
7,4
7,2
7,2
7,4
7,0.5
7,4.5
7,1
7,1.5
7,1.5
7,3
7,4
7,4
7,4
7,4.5
7,4.5
7,3.5
7,3.5
7,0.5
7,4
7,3
7,3
7,1.5
7,5
7,4.5
7,4.5
7,4
7,4.5
7,4
7,4
7,0.5
7,4.5
7,4.5
7,2
7,4.5
7,4
7,3
7,4
7,4.5
7,3.5
7,2.5
7,2
7,4.5
7,4.5
7,3.5
7,1
7,1
7,4.5
7,1.5
7,1
7,3.5
7,1
7,4.5
7,4
7,4
7,3.5
7,4
7,1
7,2.5
7,2.5
7,4
7,3
7,3.5
7,2
7,3.5
7,2
7,1.5
7,2
7,3.5
7,3.5
7,1
7,2
7,1
7,3
7,4.5
7,3.5
7,3.5
7,4.5
7,4
7,4.5
7,1
7,0.5
7,1
7,1
7,4.5
7,2.5
7,4.5
7,3.5
7,0.5
7,3
8,4
8,2
8,4
8,4
8,3
8,5
8,3
8,4
8,5
8,3
8,3
8,4
8,2
8,5
8,4
8,3
8,4
8,3
8,3
8,3
8,5
8,3
8,3
8,4
8,3
8,5
8,3
8,3
8,5
8,5
8,3
8,4
8,5
8,1
8,3
8,4
8,3
8,4
8,2
8,5
8,3
8,3
8,3
8,5
8,3
8,4
8,3
9,3
9,3
9,4
9,3
9,3
9,4
9,5
9,2
9,4
9,5
9,5
9,4
9,2
9,3
9,4
9,3
9,5
9,3
9,2
9,2
9,3
9,3
9,1
9,1
9,5
9,4
9,3
9,4
9,4
9,4
9,5
9,1
9,1
9,3
9,3
9,4
9,1
9,4
9,5
9,5
9,4
9,1
9,4
9,2
9,4
9,2
10,1
10,3.5
10,4
10,3.5
10,4
10,0.5
10,3
10,3
10,3
10,3.5
10,4
10,0.5
10,3.5
10,0.5
10,1
10,0.5
10,4
10,3
10,3.5
10,4.5
10,4.5
10,4
10,4
10,3
10,3.5
10,3
10,3
10,4
10,3
10,3
10,3
10,3.5
10,4
10,4
10,4
10,3
10,4
10,4
10,4.5
10,3.5
10,4
10,3.5
10,5
10,3.5
10,5
10,3.5
10,3.5
10,3
10,5
10,2.5
10,3.5
10,1
10,3.5
10,2.5
10,4.5
10,3
10,3
10,5
10,3
10,4
10,2.5
10,3
10,5
10,5
10,3
10,4.5
10,1.5
10,3.5
10,3.5
10,3
10,3.5
10,4.5
10,2.5
10,2
10,3
10,2
10,2.5
10,3.5
10,4.5
10,0.5
10,3.5
10,4
10,4.5
10,3
10,3
10,0.5
10,5
10,2.5
10,3.5
10,3
10,3.5
10,3.5
10,2.5
10,3
10,3
10,2
10,3
10,5
10,3.5
10,2.5
10,5
10,3.5
10,3.5
10,2
10,3.5
10,3
10,3.5
10,4
10,3
10,3
10,5
10,5
10,4.5
10,4
10,4
10,3
10,3.5
10,5
10,0.5
10,1
10,3
10,4
10,4
10,4
10,2.5
10,3.5
10,4.5
10,1
10,2
10,0.5
10,0.5
10,4
10,4
10,4.5
10,4
10,1
10,3.5
10,5
10,4
10,5
11,5
11,3
11,4
11,2
11,3
11,5
11,5
11,3
11,3
11,4
11,3
11,4
11,4
11,5
11,5
11,3
11,2
11,3
11,4
11,3
11,5
11,3
11,4
11,4
11,3
11,4
11,5
11,4
11,5
11,4
11,4
11,4
11,4
11,3
11,5
11,4
11,4
11,3
11,3
11,1
11,5
11,3
11,4
11,4
11,3
11,5
11,4
11,4
11,4
11,4
11,3
11,3
11,5
11,4
11,5
11,5
11,4
11,2
11,4
11,4
11,4
11,2
11,3
11,5
12,4
12,5
12,5
12,5
12,4.5
12,3
12,3.5
12,3.5
12,4
12,5
12,4.5
12,3.5
12,5
12,3
12,5
12,3.5
12,5
12,3.5
12,3
12,5
12,5
12,5
12,4
12,5
12,5
12,4.5
12,4.5
12,4
12,5
12,5
12,5
12,5
13,5
13,1
13,3
13,3
13,5
13,4
13,3
13,4
13,4
13,3
13,3
13,2
13,5
13,4
13,2
13,3
13,5
13,4
13,3
13,4
13,4
13,4
13,4
13,4
13,3
13,4
13,3
13,3
13,5
13,5
13,4
14,3
14,3
14,1
14,4
14,4
14,3
14,5
14,5
14,3
14,5
14,4
14,2
14,3
14,3
14,5
14,5
14,4
14,3
14,3
14,5
14,4
14,2
14,3
14,4
14,1
14,4
14,3
14,4
14,4
14,3
14,3
14,4
14,3
14,3
14,3
14,5
14,3
14,3
14,4
14,3
14,3
14,4
14,3
14,4
14,2
14,4
14,3
14,1
15,2.5
15,1
15,3.5
15,1
15,1
15,3
15,5
15,3
15,4
15,5
15,1
15,5
15,3
15,5
15,3
15,5
15,2
15,3.5
15,2
15,4
15,5
15,4
15,5
15,5
15,5
15,4
15,3.5
15,5
15,3
15,3
15,4.5
15,2.5
15,5
15,5
15,4
15,3.5
15,3
15,1.5
15,5
15,2.5
15,4.5
15,4
15,3
15,4
15,4.5
15,2.5
15,5
15,5
15,4
15,5
15,3.5
15,4
15,5
15,1.5
15,3
15,4
15,3
15,4
15,3.5
15,1.5
15,3
15,4
15,5
15,3.5
15,3.5
15,5
15,4
15,3
15,3.5
15,2
15,5
15,3
15,3.5
15,3
15,3.5
15,3
15,2.5
15,3.5
15,2.5
15,5
15,4.5
15,3
15,4.5
15,3
15,3.5
15,2
15,2
15,3.5
15,3
15,4
15,3
15,3.5
15,4
15,3.5
15,4
15,2.5
15,3
15,3.5
15,5
15,4.5
15,3.5
15,2
15,3
15,2
15,3
15,3
15,4
15,1
15,4
15,3.5
15,4.5
15,4
15,2
15,4
15,1.5
15,4.5
15,4.5
15,1.5
15,2
15,2
15,2.5
15,2
15,5
15,2
15,2
15,1
15,4
15,4.5
15,3
15,5
15,3
15,3.5
15,3.5
15,5
15,3.5
16,3.5
16,4
16,4.5
16,2
16,3
16,4
16,3
16,4
16,4
16,3.5
16,4
16,4.5
16,3
16,4.5
16,4
16,4
16,4.5
16,4
16,2.5
16,3.5
16,3.5
16,4
16,3.5
16,4
16,4
16,4
16,4
16,3.5
16,2.5
16,4
16,3
16,4
16,3.5
16,5
16,3
16,4
16,4
16,4
16,3.5
16,4
16,3
16,4.5
16,4
16,4
16,4
16,4.5
16,4
16,4
16,4
16,4
16,3
16,4
16,3.5
16,3.5
16,3.5
16,4
16,3.5
16,3.5
16,1.5
16,3
16,3.5
16,3
16,3.5
16,3.5
16,3.5
16,3.5
16,3.5
16,4
16,3.5
16,4
16,3.5
16,3.5
16,4
16,4
16,4
16,3.5
16,3
16,4.5
16,3.5
16,4
16,3.5
16,4.5
16,4
16,3.5
16,4
16,3.5
16,3.5
16,3.5
16,3.5
16,4
16,4
16,4
16,4.5
16,4
16,4
16,4.5
16,3
16,4.5
17,4.5
17,3.5
17,4
17,4.5
17,4.5
17,4
17,3.5
17,5
17,3.5
17,5
17,5
17,5
17,4.5
17,4.5
17,3.5
17,4.5
17,4.5
17,4.5
17,4.5
17,4.5
17,4
17,5
17,3.5
17,4
17,3.5
17,4.5
17,4
17,4
17,4.5
17,4
17,3.5
17,4.5
17,5
17,3.5
17,4.5
17,5
17,5
17,3.5
17,5
17,4.5
17,4.5
17,4.5
17,4.5
17,4
17,5
17,4
17,4
17,4
17,4
17,4.5
17,4
17,3
17,3.5
17,4
17,3
17,5
17,4
17,4
17,3.5
17,4.5
17,4
17,4.5
17,4.5
17,5
17,3.5
17,4
17,4
17,4.5
17,4.5
17,4.5
17,4
17,3.5
17,4
17,4.5
17,3.5
17,4.5
17,4
17,4
17,4.5
17,5
17,4
17,5
17,4
17,4.5
17,5
17,3.5
17,5
17,4.5
17,4
17,4
17,4.5
17,4
17,4.5
17,4
17,4.5
17,3.5
17,3.5
17,4
17,4.5
17,3.5
17,4
17,4.5
17,4
17,3.5
17,4
18,3.5
18,3
18,4
18,4.5
18,4
18,2.5
18,4
18,4.5
18,5
18,3.5
18,2.5
18,4.5
18,4
18,3.5
18,4
18,4
18,4
18,3
18,4
18,2.5
18,4.5
18,4
18,4
18,4.5
18,4
18,5
18,4
18,4
18,2.5
18,4.5
18,3
18,2.5
18,3
18,2.5
18,2.5
18,2.5
18,4
18,2
18,3
18,3.5
18,2.5
18,3.5
18,3.5
18,2
18,4
18,4.5
18,4
18,4
18,3.5
18,3.5
18,4.5
18,4
18,4.5
18,3
18,4.5
18,3.5
18,3
18,3
18,3
18,4
18,4.5
18,4
18,2
18,3.5
18,4
18,4.5
18,4
18,4
18,4
18,5
18,4
18,3.5
18,4
18,3.5
18,4.5
18,4
18,4
18,4
18,4.5
18,4.5
18,4.5
18,4
18,4
18,5
18,5
18,4.5
18,4.5
18,3.5
18,5
18,4.5
18,4.5
18,4.5
18,4
18,4.5
18,5
18,4.5
18,4.5
18,4.5
18,4.5
18,4
18,4
18,4
18,4.5
18,4
18,4
18,4
18,3.5
18,4
18,4
18,4.5
18,3.5
18,4
18,4.5
18,3.5
18,3
18,4
18,2.5
18,3.5
18,3.5
18,3.5
18,3
18,4
18,3.5
18,3.5
18,3.5
18,3
18,4
18,4
18,4
18,4.5
18,3.5
18,3.5
18,4
18,3
18,3.5
18,2.5
18,4
18,4
18,4
18,3.5
18,3.5
18,3.5
18,3
18,4
18,4
18,3.5
18,4
18,3
18,3.5
18,4
18,3.5
18,4
18,4.5
18,4
18,4
18,3.5
18,3
18,3
18,4
18,3
18,3
18,3
18,3.5
18,4.5
18,4.5
18,2.5
18,3
18,3.5
18,4.5
18,3.5
18,4.5
18,3
18,4.5
18,4
18,4.5
18,4
18,4
18,3
18,3
18,4.5
18,4
18,4.5
18,4.5
18,3.5
18,3.5
18,2
18,4
18,4
18,4.5
18,2.5
18,4
18,4.5
18,4.5
18,4
18,4
18,4
18,4
18,4
18,3
18,3
18,3
18,4
18,3.5
18,4
18,4
18,4.5
18,4.5
18,4.5
18,4.5
18,4
18,3.5
18,4
18,4
18,4
18,2.5
18,4
18,3
18,3.5
18,4
18,3.5
18,4
18,3.5
18,3.5
18,2.5
18,3.5
18,4
18,4
18,4.5
18,3
18,4.5
18,4
18,3.5
18,3.5
18,4
18,3
18,4.5
18,3
18,4.5
18,2
18,3
18,4
18,4.5
18,3.5
18,4
18,3.5
18,0.5
18,3
18,3.5
18,4.5
18,4.5
18,4.5
18,3
18,3
18,2.5
18,3
18,4
18,3.5
18,3.5
18,3.5
18,4.5
18,4
18,3.5
18,3
18,3.5
18,2.5
18,3.5
18,4
18,3.5
18,4
18,3.5
18,4
18,3.5
18,4
18,3.5
18,3
18,3.5
18,3.5
18,2.5
18,4.5
18,3.5
18,3.5
18,4.5
18,4
18,4
18,2
18,3.5
18,3.5
18,3
18,3.5
18,4.5
18,3.5
18,3.5
18,3
18,4
18,1.5
18,4
18,4
18,4
18,4
18,4
18,4
18,3.5
18,4.5
18,4.5
18,4
18,4.5
18,4
18,3.5
18,4
18,3.5
18,1
18,3
18,4
18,4
18,4.5
18,4.5
18,3.5
18,3.5
18,4
18,4.5
18,3.5
18,4.5
18,3.5
18,3
18,2.5
18,2.5
18,3
18,3
18,3.5
18,4
18,4.5
18,3.5
18,4
18,4.5
18,4.5
18,4
18,2.5
18,3.5
18,4
18,3.5
18,4
18,4
18,4
18,2.5
18,4
18,3.5
18,2.5
18,3.5
18,3
18,3.5
18,3.5
18,4.5
18,3.5
18,3.5
18,3.5
18,4
18,4
18,4.5
18,4.5
18,3.5
18,4
18,4
18,3.5
18,4
18,3
18,4
18,4
18,3.5
18,3.5
18,4.5
18,3
18,4.5
18,3.5
18,3
18,4
18,4.5
18,3.5
18,3.5
18,4.5
18,3.5
18,4.5
18,4.5
18,3.5
18,4
18,3
18,2.5
18,4.5
18,4
18,3
18,4
18,4.5
18,3
18,3
18,3.5
18,4
18,3.5
18,4
18,4.5
18,3
18,4.5
18,4
18,3.5
18,3.5
18,3.5
18,4
18,3
18,4
18,3
18,3
18,4
18,4
18,4
18,3.5
18,4
18,4
18,4
18,3.5
18,3.5
18,2.5
18,4
18,4
18,3
18,4
18,3.5
18,3
18,4
18,3.5
18,4
18,4
18,3.5
18,4
18,3.5
18,4
18,4
18,3.5
18,4
18,3
18,3
18,3.5
18,4
18,3.5
18,3
18,4
18,3.5
18,4
18,4.5
18,3.5
18,4
18,3.5
18,3.5
18,4.5
18,4
18,4.5
18,4.5
18,3.5
18,4
18,4.5
18,4.5
18,3.5
18,4
18,3.5
18,4
18,4
18,3.5
18,4
18,3.5
18,4
18,3
18,4
18,3.5
18,3.5
18,4.5
18,3.5
18,3.5
18,3.5
18,4
18,4
18,4.5
18,4
18,3.5
18,4
18,4
18,4
18,4.5
18,4.5
18,4
18,3.5
18,3.5
18,3
18,4
18,3.5
18,3.5
18,3
18,3.5
18,4
18,4
18,4
18,3.5
18,4.5
18,3
18,4.5
18,4.5
19,4
19,3
19,3
19,2
19,2
19,1
19,3
19,2
19,2
19,4
19,4
19,3
19,3
19,1
19,2
19,2
19,2
19,2
19,2
19,2
19,1
19,2
19,2
19,3
19,3
19,1
19,2
19,3
19,2
19,3
19,3
19,1
19,2
19,2
19,2
19,2
19,2
19,3
19,2
19,4
19,3
19,3
19,1
19,3
19,4
19,1
19,2
19,2
19,4
19,3
19,2
19,1
19,2
19,2
19,2
19,3
19,2
19,2
19,2
19,3
19,2
19,2
19,2
19,2
19,5
19,2
19,4
19,2
19,3
19,2
19,4
19,3
19,3
19,1
19,2
19,4
19,3
19,2
19,3
19,3
19,2
19,2
19,2
19,3
19,3
19,3
19,3
19,3
19,2
19,3
19,3
19,2
19,2
19,2
19,4
19,3
19,3
19,2
19,3
19,2
19,2
19,2
19,2
19,2
19,3
19,2
19,2
19,3
19,2
19,1
19,3
19,1
19,4
19,2
19,3
19,2
19,5
19,2
19,2
19,3
19,3
19,3
19,5
19,5
19,3
19,2
19,3
19,2
19,2
19,2
19,1
19,3
19,2
19,3
19,2
19,1
19,4
19,3
19,2
19,3
19,2
19,4
19,4
19,3
19,2
19,3
19,2
19,4
19,3
19,1
19,4
19,2
19,2
19,2
19,3
19,1
19,4
19,2
19,2
19,2
19,4
19,1
19,2
19,2
19,4
19,2
19,1
19,2
19,1
19,5
19,5
19,3
19,4
19,3
19,5
19,2
19,3
19,3
19,3
19,4
19,4
19,2
19,2
19,3
19,3
19,3
19,2
19,2
19,2
19,1
19,1
19,3
19,2
19,3
19,2
19,4
19,3
19,4
19,2
19,4
19,3
19,2
19,5
19,3
19,3
19,3
19,4
19,2
19,4
19,4
19,5
19,5
19,3
19,3
19,4
19,3
19,4
19,4
19,3
19,4
19,4
19,3
19,2
19,3
19,4
19,3
19,4
19,4
19,4
19,5
19,5
19,4
19,3
19,2
19,2
19,2
19,3
19,2
19,2
19,3
19,2
19,2
19,2
19,3
19,3
19,1
19,3
19,5
19,1
19,5
19,3
19,4
19,3
19,3
19,2
19,3
19,3
19,3
19,3
19,2
19,3
19,3
19,1
19,3
19,2
19,3
19,3
19,2
19,3
19,3
19,2
19,1
19,2
19,3
19,5
19,2
19,1
19,2
19,2
19,3
19,1
19,1
19,4
19,3
19,4
19,2
19,3
19,3
19,2
19,1
19,2
19,2
19,2
19,2
19,3
19,2
19,4
19,4
19,2
19,2
19,2
19,4
19,5
19,3
19,1
19,2
19,2
19,3
19,3
19,2
19,1
19,3
19,3
19,2
19,3
19,3
19,2
19,3
19,2
19,3
19,2
19,1
19,2
19,1
19,3
19,2
19,3
19,1
19,2
19,3
19,3
19,2
19,2
19,1
19,1
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,3
19,3
19,2
19,2
19,3
19,2
19,3
19,3
19,4
19,2
19,3
19,5
19,2
19,3
19,3
19,1
19,2
19,2
19,3
19,3
19,2
19,3
19,3
19,3
19,4
19,2
19,3
19,2
19,3
19,3
19,2
19,1
19,3
19,2
19,2
19,4
19,2
19,4
19,3
19,2
19,3
19,2
19,2
19,3
19,3
19,2
19,2
19,2
19,4
19,3
19,3
19,2
19,4
19,3
19,3
19,3
19,3
19,3
19,3
19,3
19,2
19,3
19,3
19,2
19,4
19,3
19,4
19,3
19,3
19,2
19,2
19,3
19,3
19,3
19,2
19,2
19,4
19,3
19,4
19,3
19,3
19,3
19,3
19,3
19,2
19,2
19,3
19,3
19,3
19,4
19,2
19,2
19,2
19,3
19,2
19,2
19,3
19,3
19,3
19,2
19,3
19,3
19,2
19,3
19,1
19,2
19,3
19,4
19,2
19,4
19,1
19,2
19,2
19,3
19,3
19,3
19,4
19,3
19,2
19,3
19,3
19,3
19,2
19,4
19,2
19,3
19,2
19,2
19,3
19,2
19,2
19,2
19,1
19,3
19,2
19,3
19,2
19,3
19,3
19,4
19,3
19,2
19,1
19,2
19,2
19,2
19,2
19,3
19,1
19,2
19,4
19,3
19,3
19,2
19,4
19,1
19,3
19,3
19,3
19,3
19,3
19,1
19,1
19,3
19,2
19,3
19,3
19,2
19,2
19,3
19,4
19,1
19,3
19,2
19,2
19,4
19,1
19,2
19,1
19,2
19,5
19,2
19,3
19,1
19,4
19,4
19,2
19,2
19,2
19,3
19,3
19,3
19,2
19,2
19,2
19,3
19,2
19,3
19,4
19,2
19,3
19,3
19,3
19,3
19,2
19,2
19,1
19,2
19,3
19,5
19,4
19,3
19,5
19,5
19,3
19,5
19,2
19,4
19,2
19,3
19,2
19,2
19,3
19,2
19,3
19,4
19,3
19,3
19,3
19,2
19,3
19,4
19,2
19,2
19,5
19,2
19,3
19,2
19,3
19,1
19,2
19,4
19,2
19,2
19,1
19,1
19,4
19,1
19,1
19,2
19,4
19,2
19,3
19,1
19,3
19,3
19,2
19,2
19,2
19,2
19,2
19,2
19,2
19,3
19,2
19,2
19,3
19,2
19,2
19,2
19,2
19,2
19,5
19,2
19,2
19,2
19,1
19,3
19,3
19,5
19,2
19,2
19,3
19,2
19,2
19,3
19,4
19,2
19,2
19,3
19,3
19,2
19,2
19,4
19,3
19,5
19,3
19,2
19,2
19,2
19,2
19,2
19,3
19,2
19,2
19,3
19,3
19,3
19,2
19,2
19,2
19,2
19,2
19,3
19,3
19,3
19,2
19,2
19,2
19,3
19,3
19,2
19,3
19,3
19,3
19,3
19,3
19,3
19,3
19,2
19,2
19,2
19,2
19,2
19,2
19,3
19,2
19,3
19,2
19,2
19,2
19,2
19,4
19,3
19,3
19,4
19,3
19,2
19,2
19,1
19,4
19,3
19,2
19,2
19,3
19,3
19,1
19,2
19,1
19,1
20,3
20,1
20,4
20,4
20,5
20,3.5
20,3
20,4.5
20,4.5
20,3.5
20,4
20,5
20,4.5
20,5
20,3
20,5
20,5
20,5
20,4.5
20,5
20,3
20,5
20,3.5
20,2.5
20,4
20,4
20,4.5
20,5
20,3.5
20,3
20,4
20,4
20,3.5
20,3.5
20,2
20,4.5
20,5
20,4.5
20,4.5
20,3
20,3
20,3.5
20,4.5
20,5
20,4.5
20,5
20,5
20,4.5
20,3.5
20,3
20,5
20,4
20,3
20,4.5
20,4.5
20,3
20,3
20,2
20,5
20,3.5
20,5
20,5
20,2
20,4
20,4
20,3.5
20,2.5
20,3.5
20,4.5
20,4
20,5
20,5
20,4
20,4.5
20,4.5
20,3
20,3
20,4
20,3.5
20,2.5
20,5
20,4.5
20,4
20,4.5
20,4.5
20,2
20,3.5
20,5
20,4
20,5
20,2
20,3.5
20,2.5
20,5
20,4.5
20,4.5
20,1
20,5
20,4.5
20,4.5
20,2.5
20,5
20,4
20,4
20,5
20,5
20,5
20,3
20,5
20,3.5
20,3
20,3.5
20,5
20,5
20,5
20,3.5
20,4
20,4
20,3.5
20,3
20,3
20,1
20,1.5
20,5
20,3
20,3
20,4.5
20,2.5
20,3
20,2
20,1
20,5
20,3
20,4.5
20,2.5
20,3.5
20,4
20,2.5
20,4.5
20,3.5
20,4.5
20,3
20,3.5
20,2.5
20,3.5
20,0.5
20,2.5
20,3.5
20,2
20,4
20,4.5
20,4
20,3.5
20,3.5
20,4
20,4
20,5
20,2.5
20,3.5
20,4
20,3.5
20,3.5
20,0.5
20,5
20,0.5
20,3.5
20,5
20,3.5
20,4
20,3.5
20,1.5
20,0.5
20,2
20,3
20,3.5
20,3.5
20,3
20,2
20,3.5
20,1.5
20,3
20,3
20,4
20,3
20,3.5
20,1
20,3.5
20,3.5
20,3.5
20,0.5
20,2.5
